"","pollster","date","start","end","respondents","party","percent","votes","state"
"1854","infratestdimap",2021-10-14,2021-10-14,2021-10-14,1162,"fdp",15,174.3,"baden-wuerttemberg"
"1855","infratestdimap",2021-10-14,2021-10-14,2021-10-14,1162,"left",3,34.86,"baden-wuerttemberg"
"1856","infratestdimap",2021-10-14,2021-10-14,2021-10-14,1162,"afd",9,104.58,"baden-wuerttemberg"
"1857","infratestdimap",2021-10-14,2021-10-14,2021-10-14,1162,"others",9,104.58,"baden-wuerttemberg"
"1858","insa",2021-10-12,2021-10-12,2021-10-12,1000,"cdu",20,200,"baden-wuerttemberg"
"1859","insa",2021-10-12,2021-10-12,2021-10-12,1000,"spd",21,210,"baden-wuerttemberg"
"1860","insa",2021-10-12,2021-10-12,2021-10-12,1000,"greens",24,240,"baden-wuerttemberg"
"1861","insa",2021-10-12,2021-10-12,2021-10-12,1000,"fdp",16,160,"baden-wuerttemberg"
"1862","insa",2021-10-12,2021-10-12,2021-10-12,1000,"left",3,30,"baden-wuerttemberg"
"1863","insa",2021-10-12,2021-10-12,2021-10-12,1000,"afd",9,90,"baden-wuerttemberg"
"1864","insa",2021-10-12,2021-10-12,2021-10-12,1000,"others",7,70,"baden-wuerttemberg"
"1865","insa",2021-03-12,2021-03-12,2021-03-12,1066,"cdu",23,245.18,"baden-wuerttemberg"
"1866","insa",2021-03-12,2021-03-12,2021-03-12,1066,"spd",11,117.26,"baden-wuerttemberg"
"1867","insa",2021-03-12,2021-03-12,2021-03-12,1066,"greens",32,341.12,"baden-wuerttemberg"
"1868","insa",2021-03-12,2021-03-12,2021-03-12,1066,"fdp",11,117.26,"baden-wuerttemberg"
"1869","insa",2021-03-12,2021-03-12,2021-03-12,1066,"left",4,42.64,"baden-wuerttemberg"
"1870","insa",2021-03-12,2021-03-12,2021-03-12,1066,"afd",13,138.58,"baden-wuerttemberg"
"1871","insa",2021-03-12,2021-03-12,2021-03-12,1066,"others",6,63.96,"baden-wuerttemberg"
"1872","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"cdu",24,448.08,"baden-wuerttemberg"
"1873","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"spd",10,186.7,"baden-wuerttemberg"
"1874","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"greens",34,634.78,"baden-wuerttemberg"
"1875","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"fdp",11,205.37,"baden-wuerttemberg"
"1876","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"left",3,56.01,"baden-wuerttemberg"
"1877","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"afd",11,205.37,"baden-wuerttemberg"
"1878","forschungsgruppewahlen",2021-03-11,2021-03-11,2021-03-11,1867,"others",7,130.69,"baden-wuerttemberg"
"1879","insa",2021-03-10,2021-03-10,2021-03-10,1558,"cdu",25,389.5,"baden-wuerttemberg"
"1880","insa",2021-03-10,2021-03-10,2021-03-10,1558,"spd",10,155.8,"baden-wuerttemberg"
"1881","insa",2021-03-10,2021-03-10,2021-03-10,1558,"greens",32,498.56,"baden-wuerttemberg"
"1882","insa",2021-03-10,2021-03-10,2021-03-10,1558,"fdp",11,171.38,"baden-wuerttemberg"
"1883","insa",2021-03-10,2021-03-10,2021-03-10,1558,"left",3,46.74,"baden-wuerttemberg"
"1884","insa",2021-03-10,2021-03-10,2021-03-10,1558,"afd",12,186.96,"baden-wuerttemberg"
"1885","insa",2021-03-10,2021-03-10,2021-03-10,1558,"others",7,109.06,"baden-wuerttemberg"
"1886","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"cdu",24,247.68,"baden-wuerttemberg"
"1887","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"spd",10,103.2,"baden-wuerttemberg"
"1888","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"greens",35,361.2,"baden-wuerttemberg"
"1889","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"fdp",10,103.2,"baden-wuerttemberg"
"1890","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"left",3,30.96,"baden-wuerttemberg"
"1891","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"afd",11,113.52,"baden-wuerttemberg"
"1892","forschungsgruppewahlen",2021-03-05,2021-03-05,2021-03-05,1032,"others",7,72.24,"baden-wuerttemberg"
"1893","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"cdu",25,296.25,"baden-wuerttemberg"
"1894","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"spd",10,118.5,"baden-wuerttemberg"
"1895","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"greens",33,391.05,"baden-wuerttemberg"
"1896","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"fdp",10,118.5,"baden-wuerttemberg"
"1897","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"left",4,47.4,"baden-wuerttemberg"
"1898","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"afd",12,142.2,"baden-wuerttemberg"
"1899","infratestdimap",2021-03-04,2021-03-04,2021-03-04,1185,"others",6,71.1,"baden-wuerttemberg"
"1900","insa",2021-02-13,2021-02-13,2021-02-13,1009,"cdu",28,282.52,"baden-wuerttemberg"
"1901","insa",2021-02-13,2021-02-13,2021-02-13,1009,"spd",11,110.99,"baden-wuerttemberg"
"1902","insa",2021-02-13,2021-02-13,2021-02-13,1009,"greens",31,312.79,"baden-wuerttemberg"
"1903","insa",2021-02-13,2021-02-13,2021-02-13,1009,"fdp",10,100.9,"baden-wuerttemberg"
"1904","insa",2021-02-13,2021-02-13,2021-02-13,1009,"left",4,40.36,"baden-wuerttemberg"
"1905","insa",2021-02-13,2021-02-13,2021-02-13,1009,"afd",11,110.99,"baden-wuerttemberg"
"1906","insa",2021-02-13,2021-02-13,2021-02-13,1009,"others",5,50.45,"baden-wuerttemberg"
"1907","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"cdu",28,288.96,"baden-wuerttemberg"
"1908","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"spd",10,103.2,"baden-wuerttemberg"
"1909","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"greens",34,350.88,"baden-wuerttemberg"
"1910","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"fdp",9,92.88,"baden-wuerttemberg"
"1911","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"left",3,30.96,"baden-wuerttemberg"
"1912","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"afd",11,113.52,"baden-wuerttemberg"
"1913","forschungsgruppewahlen",2021-02-05,2021-02-05,2021-02-05,1032,"others",5,51.6,"baden-wuerttemberg"
"1914","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"cdu",27,270,"baden-wuerttemberg"
"1915","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"spd",11,110,"baden-wuerttemberg"
"1916","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"greens",34,340,"baden-wuerttemberg"
"1917","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"fdp",9,90,"baden-wuerttemberg"
"1918","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"left",3,30,"baden-wuerttemberg"
"1919","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"afd",10,100,"baden-wuerttemberg"
"1920","infratestdimap",2021-02-04,2021-02-04,2021-02-04,1000,"others",6,60,"baden-wuerttemberg"
"1921","insa",2021-01-13,2021-01-13,2021-01-13,1010,"cdu",30,303,"baden-wuerttemberg"
"1922","insa",2021-01-13,2021-01-13,2021-01-13,1010,"spd",12,121.2,"baden-wuerttemberg"
"1923","insa",2021-01-13,2021-01-13,2021-01-13,1010,"greens",30,303,"baden-wuerttemberg"
"1924","insa",2021-01-13,2021-01-13,2021-01-13,1010,"fdp",8,80.8,"baden-wuerttemberg"
"1925","insa",2021-01-13,2021-01-13,2021-01-13,1010,"left",4,40.4,"baden-wuerttemberg"
"1926","insa",2021-01-13,2021-01-13,2021-01-13,1010,"afd",12,121.2,"baden-wuerttemberg"
"1927","insa",2021-01-13,2021-01-13,2021-01-13,1010,"others",4,40.4,"baden-wuerttemberg"
"1928","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"cdu",30,300.3,"baden-wuerttemberg"
"1929","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"spd",10,100.1,"baden-wuerttemberg"
"1930","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"greens",35,350.35,"baden-wuerttemberg"
"1931","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"fdp",7,70.07,"baden-wuerttemberg"
"1932","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"left",3,30.03,"baden-wuerttemberg"
"1933","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"afd",11,110.11,"baden-wuerttemberg"
"1934","infratestdimap",2020-12-17,2020-12-17,2020-12-17,1001,"others",4,40.04,"baden-wuerttemberg"
"1935","insa",2020-11-19,2020-11-19,2020-11-19,1001,"cdu",31,310.31,"baden-wuerttemberg"
"1936","insa",2020-11-19,2020-11-19,2020-11-19,1001,"spd",11,110.11,"baden-wuerttemberg"
"1937","insa",2020-11-19,2020-11-19,2020-11-19,1001,"greens",29,290.29,"baden-wuerttemberg"
"1938","insa",2020-11-19,2020-11-19,2020-11-19,1001,"fdp",7,70.07,"baden-wuerttemberg"
"1939","insa",2020-11-19,2020-11-19,2020-11-19,1001,"left",5,50.05,"baden-wuerttemberg"
"1940","insa",2020-11-19,2020-11-19,2020-11-19,1001,"afd",12,120.12,"baden-wuerttemberg"
"1941","insa",2020-11-19,2020-11-19,2020-11-19,1001,"others",5,50.05,"baden-wuerttemberg"
"1942","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"cdu",29,290.29,"baden-wuerttemberg"
"1943","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"spd",11,110.11,"baden-wuerttemberg"
"1944","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"greens",34,340.34,"baden-wuerttemberg"
"1945","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"fdp",6,60.06,"baden-wuerttemberg"
"1946","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"left",4,40.04,"baden-wuerttemberg"
"1947","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"afd",11,110.11,"baden-wuerttemberg"
"1948","infratestdimap",2020-10-15,2020-10-15,2020-10-15,1001,"others",5,50.05,"baden-wuerttemberg"
"1949","insa",2020-09-10,2020-09-10,2020-09-10,1000,"cdu",31,310,"baden-wuerttemberg"
"1950","insa",2020-09-10,2020-09-10,2020-09-10,1000,"spd",12,120,"baden-wuerttemberg"
"1951","insa",2020-09-10,2020-09-10,2020-09-10,1000,"greens",28,280,"baden-wuerttemberg"
"1952","insa",2020-09-10,2020-09-10,2020-09-10,1000,"fdp",7,70,"baden-wuerttemberg"
"1953","insa",2020-09-10,2020-09-10,2020-09-10,1000,"left",5,50,"baden-wuerttemberg"
"1954","insa",2020-09-10,2020-09-10,2020-09-10,1000,"afd",12,120,"baden-wuerttemberg"
"1955","insa",2020-09-10,2020-09-10,2020-09-10,1000,"others",5,50,"baden-wuerttemberg"
"1956","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"cdu",30,300.9,"baden-wuerttemberg"
"1957","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"spd",11,110.33,"baden-wuerttemberg"
"1958","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"greens",34,341.02,"baden-wuerttemberg"
"1959","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"fdp",6,60.18,"baden-wuerttemberg"
"1960","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"left",3,30.09,"baden-wuerttemberg"
"1961","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"afd",12,120.36,"baden-wuerttemberg"
"1962","infratestdimap",2020-04-30,2020-04-30,2020-04-30,1003,"others",4,40.12,"baden-wuerttemberg"
"1963","insa",2020-04-22,2020-04-22,2020-04-22,1523,"cdu",31,472.13,"baden-wuerttemberg"
"1964","insa",2020-04-22,2020-04-22,2020-04-22,1523,"spd",13,197.99,"baden-wuerttemberg"
"1965","insa",2020-04-22,2020-04-22,2020-04-22,1523,"greens",29,441.67,"baden-wuerttemberg"
"1966","insa",2020-04-22,2020-04-22,2020-04-22,1523,"fdp",7,106.61,"baden-wuerttemberg"
"1967","insa",2020-04-22,2020-04-22,2020-04-22,1523,"left",4,60.92,"baden-wuerttemberg"
"1968","insa",2020-04-22,2020-04-22,2020-04-22,1523,"afd",11,167.53,"baden-wuerttemberg"
"1969","insa",2020-04-22,2020-04-22,2020-04-22,1523,"others",5,76.15,"baden-wuerttemberg"
"1970","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"cdu",23,230.23,"baden-wuerttemberg"
"1971","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"spd",11,110.11,"baden-wuerttemberg"
"1972","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"greens",36,360.36,"baden-wuerttemberg"
"1973","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"fdp",7,70.07,"baden-wuerttemberg"
"1974","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"left",5,50.05,"baden-wuerttemberg"
"1975","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"afd",14,140.14,"baden-wuerttemberg"
"1976","infratestdimap",2020-03-12,2020-03-12,2020-03-12,1001,"others",4,40.04,"baden-wuerttemberg"
"1977","insa",2019-10-30,2019-10-30,2019-10-30,1036,"cdu",27,279.72,"baden-wuerttemberg"
"1978","insa",2019-10-30,2019-10-30,2019-10-30,1036,"spd",11,113.96,"baden-wuerttemberg"
"1979","insa",2019-10-30,2019-10-30,2019-10-30,1036,"greens",30,310.8,"baden-wuerttemberg"
"1980","insa",2019-10-30,2019-10-30,2019-10-30,1036,"fdp",9,93.24,"baden-wuerttemberg"
"1981","insa",2019-10-30,2019-10-30,2019-10-30,1036,"left",4,41.44,"baden-wuerttemberg"
"1982","insa",2019-10-30,2019-10-30,2019-10-30,1036,"afd",13,134.68,"baden-wuerttemberg"
"1983","insa",2019-10-30,2019-10-30,2019-10-30,1036,"others",6,62.16,"baden-wuerttemberg"
"1984","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"cdu",26,261.04,"baden-wuerttemberg"
"1985","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"spd",8,80.32,"baden-wuerttemberg"
"1986","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"greens",38,381.52,"baden-wuerttemberg"
"1987","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"fdp",8,80.32,"baden-wuerttemberg"
"1988","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"left",3,30.12,"baden-wuerttemberg"
"1989","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"afd",12,120.48,"baden-wuerttemberg"
"1990","infratestdimap",2019-09-19,2019-09-19,2019-09-19,1004,"others",5,50.2,"baden-wuerttemberg"
"1991","insa",2019-05-10,2019-05-10,2019-05-10,1040,"cdu",27,280.8,"baden-wuerttemberg"
"1992","insa",2019-05-10,2019-05-10,2019-05-10,1040,"spd",11,114.4,"baden-wuerttemberg"
"1993","insa",2019-05-10,2019-05-10,2019-05-10,1040,"greens",28,291.2,"baden-wuerttemberg"
"1994","insa",2019-05-10,2019-05-10,2019-05-10,1040,"fdp",10,104,"baden-wuerttemberg"
"1995","insa",2019-05-10,2019-05-10,2019-05-10,1040,"left",6,62.4,"baden-wuerttemberg"
"1996","insa",2019-05-10,2019-05-10,2019-05-10,1040,"afd",12,124.8,"baden-wuerttemberg"
"1997","insa",2019-05-10,2019-05-10,2019-05-10,1040,"others",6,62.4,"baden-wuerttemberg"
"1998","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"cdu",28,280.56,"baden-wuerttemberg"
"1999","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"spd",12,120.24,"baden-wuerttemberg"
"2000","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"greens",32,320.64,"baden-wuerttemberg"
"2001","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"fdp",9,90.18,"baden-wuerttemberg"
"2002","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"left",4,40.08,"baden-wuerttemberg"
"2003","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"afd",11,110.22,"baden-wuerttemberg"
"2004","infratestdimap",2019-03-28,2019-03-28,2019-03-28,1002,"others",4,40.08,"baden-wuerttemberg"
"2005","insa",2019-02-15,2019-02-15,2019-02-15,1006,"cdu",27,271.62,"baden-wuerttemberg"
"2006","insa",2019-02-15,2019-02-15,2019-02-15,1006,"spd",13,130.78,"baden-wuerttemberg"
"2007","insa",2019-02-15,2019-02-15,2019-02-15,1006,"greens",29,291.74,"baden-wuerttemberg"
"2008","insa",2019-02-15,2019-02-15,2019-02-15,1006,"fdp",9,90.54,"baden-wuerttemberg"
"2009","insa",2019-02-15,2019-02-15,2019-02-15,1006,"left",5,50.3,"baden-wuerttemberg"
"2010","insa",2019-02-15,2019-02-15,2019-02-15,1006,"afd",12,120.72,"baden-wuerttemberg"
"2011","insa",2019-02-15,2019-02-15,2019-02-15,1006,"others",5,50.3,"baden-wuerttemberg"
"2012","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"cdu",23,231.61,"baden-wuerttemberg"
"2013","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"spd",9,90.63,"baden-wuerttemberg"
"2014","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"greens",33,332.31,"baden-wuerttemberg"
"2015","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"fdp",9,90.63,"baden-wuerttemberg"
"2016","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"left",6,60.42,"baden-wuerttemberg"
"2017","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"afd",13,130.91,"baden-wuerttemberg"
"2018","forsa",2019-02-04,2019-02-04,2019-02-04,1007,"others",7,70.49,"baden-wuerttemberg"
"2019","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"cdu",28,280.84,"baden-wuerttemberg"
"2020","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"spd",11,110.33,"baden-wuerttemberg"
"2021","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"greens",29,290.87,"baden-wuerttemberg"
"2022","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"fdp",7,70.21,"baden-wuerttemberg"
"2023","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"left",7,70.21,"baden-wuerttemberg"
"2024","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"afd",15,150.45,"baden-wuerttemberg"
"2025","infratestdimap",2018-09-12,2018-09-12,2018-09-12,1003,"others",3,30.09,"baden-wuerttemberg"
"2026","insa",2018-09-12,2018-09-12,2018-09-12,1046,"cdu",25,261.5,"baden-wuerttemberg"
"2027","insa",2018-09-12,2018-09-12,2018-09-12,1046,"spd",12,125.52,"baden-wuerttemberg"
"2028","insa",2018-09-12,2018-09-12,2018-09-12,1046,"greens",27,282.42,"baden-wuerttemberg"
"2029","insa",2018-09-12,2018-09-12,2018-09-12,1046,"fdp",9,94.14,"baden-wuerttemberg"
"2030","insa",2018-09-12,2018-09-12,2018-09-12,1046,"left",5,52.3,"baden-wuerttemberg"
"2031","insa",2018-09-12,2018-09-12,2018-09-12,1046,"afd",18,188.28,"baden-wuerttemberg"
"2032","insa",2018-09-12,2018-09-12,2018-09-12,1046,"others",4,41.84,"baden-wuerttemberg"
"2033","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"cdu",27,270.81,"baden-wuerttemberg"
"2034","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"spd",12,120.36,"baden-wuerttemberg"
"2035","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"greens",32,320.96,"baden-wuerttemberg"
"2036","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"fdp",9,90.27,"baden-wuerttemberg"
"2037","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"left",4,40.12,"baden-wuerttemberg"
"2038","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"afd",12,120.36,"baden-wuerttemberg"
"2039","forsa",2018-02-25,2018-02-25,2018-02-25,1003,"others",4,40.12,"baden-wuerttemberg"
"2040","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"cdu",29,290.87,"baden-wuerttemberg"
"2041","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"spd",12,120.36,"baden-wuerttemberg"
"2042","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"greens",29,290.87,"baden-wuerttemberg"
"2043","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"fdp",8,80.24,"baden-wuerttemberg"
"2044","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"left",6,60.18,"baden-wuerttemberg"
"2045","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"afd",12,120.36,"baden-wuerttemberg"
"2046","infratestdimap",2018-01-31,2018-01-31,2018-01-31,1003,"others",4,40.12,"baden-wuerttemberg"
"2047","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"cdu",28,281.12,"baden-wuerttemberg"
"2048","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"spd",20,200.8,"baden-wuerttemberg"
"2049","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"greens",27,271.08,"baden-wuerttemberg"
"2050","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"fdp",7,70.28,"baden-wuerttemberg"
"2051","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"left",4,40.16,"baden-wuerttemberg"
"2052","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"afd",11,110.44,"baden-wuerttemberg"
"2053","infratestdimap",2017-03-09,2017-03-09,2017-03-09,1004,"others",3,30.12,"baden-wuerttemberg"
"2054","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"cdu",26,260.26,"baden-wuerttemberg"
"2055","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"spd",13,130.13,"baden-wuerttemberg"
"2056","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"greens",31,310.31,"baden-wuerttemberg"
"2057","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"fdp",7,70.07,"baden-wuerttemberg"
"2058","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"left",3,30.03,"baden-wuerttemberg"
"2059","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"afd",17,170.17,"baden-wuerttemberg"
"2060","infratestdimap",2016-09-15,2016-09-15,2016-09-15,1001,"others",3,30.03,"baden-wuerttemberg"
"2061","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"cdu",29,496.19,"baden-wuerttemberg"
"2062","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"spd",14,239.54,"baden-wuerttemberg"
"2063","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"greens",32,547.52,"baden-wuerttemberg"
"2064","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"fdp",6,102.66,"baden-wuerttemberg"
"2065","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"left",4,68.44,"baden-wuerttemberg"
"2066","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"afd",11,188.21,"baden-wuerttemberg"
"2067","forschungsgruppewahlen",2016-03-10,2016-03-10,2016-03-10,1711,"others",4,68.44,"baden-wuerttemberg"
"2068","yougov",2016-03-10,2016-03-10,2016-03-10,974,"cdu",30,292.2,"baden-wuerttemberg"
"2069","yougov",2016-03-10,2016-03-10,2016-03-10,974,"spd",12,116.88,"baden-wuerttemberg"
"2070","yougov",2016-03-10,2016-03-10,2016-03-10,974,"greens",32,311.68,"baden-wuerttemberg"
"2071","yougov",2016-03-10,2016-03-10,2016-03-10,974,"fdp",8,77.92,"baden-wuerttemberg"
"2072","yougov",2016-03-10,2016-03-10,2016-03-10,974,"left",4,38.96,"baden-wuerttemberg"
"2073","yougov",2016-03-10,2016-03-10,2016-03-10,974,"afd",11,107.14,"baden-wuerttemberg"
"2074","yougov",2016-03-10,2016-03-10,2016-03-10,974,"others",3,29.22,"baden-wuerttemberg"
"2075","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"cdu",27,270.54,"baden-wuerttemberg"
"2076","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"spd",16,160.32,"baden-wuerttemberg"
"2077","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"greens",32,320.64,"baden-wuerttemberg"
"2078","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"fdp",7,70.14,"baden-wuerttemberg"
"2079","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"left",3,30.06,"baden-wuerttemberg"
"2080","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"afd",11,110.22,"baden-wuerttemberg"
"2081","forsa",2016-03-09,2016-03-09,2016-03-09,1002,"others",4,40.08,"baden-wuerttemberg"
"2082","insa",2016-03-07,2016-03-07,2016-03-07,1005,"cdu",28.5,286.425,"baden-wuerttemberg"
"2083","insa",2016-03-07,2016-03-07,2016-03-07,1005,"spd",12.5,125.625,"baden-wuerttemberg"
